metric,tag,trainer_step,raw_value,smoothed_value
episode_termination_success,Episode_Termination/success,76800.0,0.6666666865348816,0.9072045882836187
episode_termination_success,Episode_Termination/success,77600.0,0.800000011920929,0.8857636730110808
episode_termination_success,Episode_Termination/success,78400.0,0.9411764740943909,0.8968462332277428
episode_termination_success,Episode_Termination/success,79200.0,0.9166666865348816,0.9008103238891706
episode_termination_success,Episode_Termination/success,80000.0,0.875,0.8956482591113365
episode_termination_success,Episode_Termination/success,80800.0,0.8333333134651184,0.8831852699820929
episode_termination_success,Episode_Termination/success,81600.0,1.0,0.9065482159856744
episode_termination_success,Episode_Termination/success,82400.0,0.8636363744735718,0.8979658476832538
episode_termination_success,Episode_Termination/success,83200.0,1.0,0.9183726781466031
episode_termination_success,Episode_Termination/success,84000.0,0.8823529481887817,0.9111687321550388
episode_termination_success,Episode_Termination/success,84800.0,0.9473684430122375,0.9184086743264785
episode_termination_success,Episode_Termination/success,85600.0,0.9166666865348816,0.9180602767681592
episode_termination_success,Episode_Termination/success,86400.0,0.800000011920929,0.8944482237987131
episode_termination_success,Episode_Termination/success,87200.0,0.8888888955116272,0.893336358141296
episode_termination_success,Episode_Termination/success,88000.0,0.8999999761581421,0.8946690817446652
episode_termination_success,Episode_Termination/success,88800.0,1.0,0.9157352653957321
episode_termination_success,Episode_Termination/success,89600.0,0.7692307829856873,0.8864343689137232
episode_termination_success,Episode_Termination/success,90400.0,0.9285714030265808,0.8948617757362948
episode_termination_success,Episode_Termination/success,91200.0,0.8823529481887817,0.8923600102267921
episode_termination_success,Episode_Termination/success,92000.0,1.0,0.9138880081814337
episode_termination_success,Episode_Termination/success,92800.0,0.625,0.856110406545147
episode_termination_success,Episode_Termination/success,93600.0,0.9333333373069763,0.8715549926975129
episode_termination_success,Episode_Termination/success,94400.0,0.8823529481887817,0.8737145837957667
episode_termination_success,Episode_Termination/success,95200.0,0.9375,0.8864716670366133
episode_termination_success,Episode_Termination/success,96000.0,1.0,0.9091773336292907
episode_termination_success,Episode_Termination/success,96800.0,0.9655172228813171,0.920445311479696
episode_termination_success,Episode_Termination/success,97600.0,1.0,0.9363562491837568
episode_termination_success,Episode_Termination/success,98400.0,0.9642857313156128,0.941942145610128
episode_termination_success,Episode_Termination/success,99200.0,0.9615384340286255,0.9458614032938275
episode_termination_success,Episode_Termination/success,100000.0,0.95652174949646,0.947993472534354
episode_termination_success,Episode_Termination/success,100800.0,0.9583333134651184,0.9500614407205068
episode_termination_success,Episode_Termination/success,101600.0,0.9629629850387573,0.9526417495841569
episode_termination_success,Episode_Termination/success,102400.0,0.9677419066429138,0.9556617809959083
episode_termination_success,Episode_Termination/success,103200.0,0.9583333134651184,0.9561960874897504
episode_termination_success,Episode_Termination/success,104000.0,1.0,0.9649568699918003
episode_termination_success,Episode_Termination/success,104800.0,0.9411764740943909,0.9602007908123185
episode_termination_success,Episode_Termination/success,105600.0,0.9090909361839294,0.9499788198866407
episode_termination_success,Episode_Termination/success,106400.0,0.6666666865348816,0.8933163932162889
episode_termination_success,Episode_Termination/success,107200.0,0.8181818127632141,0.878289477125674
episode_termination_success,Episode_Termination/success,108000.0,1.0,0.9026315817005391
episode_termination_success,Episode_Termination/success,108800.0,0.8888888955116272,0.8998830444627568
episode_termination_success,Episode_Termination/success,109600.0,1.0,0.9199064355702055
episode_termination_success,Episode_Termination/success,110400.0,0.75,0.8859251484561643
episode_termination_success,Episode_Termination/success,111200.0,0.9473684430122375,0.8982138073673789
episode_termination_success,Episode_Termination/success,112000.0,0.9545454382896423,0.9094801335518317
episode_termination_success,Episode_Termination/success,112800.0,0.9655172228813171,0.9206875514177287
episode_termination_success,Episode_Termination/success,113600.0,0.9629629850387573,0.9291426381419344
episode_termination_success,Episode_Termination/success,114400.0,0.9090909361839294,0.9251322977503335
episode_termination_success,Episode_Termination/success,115200.0,1.0,0.9401058382002667
episode_termination_success,Episode_Termination/success,116000.0,0.9130434989929199,0.9346933703587974
episode_termination_success,Episode_Termination/success,116800.0,0.9599999785423279,0.9397546919955035
episode_termination_success,Episode_Termination/success,117600.0,0.9714285731315613,0.946089468222715
episode_termination_success,Episode_Termination/success,118400.0,1.0,0.956871574578172
episode_termination_success,Episode_Termination/success,119200.0,1.0,0.9654972596625375
episode_termination_success,Episode_Termination/success,120000.0,0.9545454382896423,0.9633068953879584
episode_termination_success,Episode_Termination/success,120800.0,1.0,0.9706455163103668
episode_termination_success,Episode_Termination/success,121600.0,0.9428571462631226,0.9650878423009179
episode_termination_success,Episode_Termination/success,122400.0,1.0,0.9720702738407343
episode_termination_success,Episode_Termination/success,123200.0,0.9642857313156128,0.9705133653357101
episode_termination_success,Episode_Termination/success,124000.0,0.970588207244873,0.9705283337175427
episode_termination_success,Episode_Termination/success,124800.0,1.0,0.9764226669740341
episode_termination_success,Episode_Termination/success,125600.0,0.9444444179534912,0.9700270171699256
episode_termination_success,Episode_Termination/success,126400.0,1.0,0.9760216137359404
episode_termination_success,Episode_Termination/success,127200.0,1.0,0.9808172909887524
episode_termination_success,Episode_Termination/success,128000.0,1.0,0.9846538327910019
episode_termination_success,Episode_Termination/success,128800.0,0.9523809552192688,0.9781992572766554
episode_termination_success,Episode_Termination/success,129600.0,0.9666666388511658,0.9758927335915575
episode_termination_success,Episode_Termination/success,130400.0,0.9714285731315613,0.9749999014995583
episode_termination_success,Episode_Termination/success,131200.0,0.9868420958518982,0.9773683403700263
episode_termination_success,Episode_Termination/success,132000.0,1.0,0.981894672296021
episode_termination_success,Episode_Termination/success,132800.0,0.9729729890823364,0.9801103356532841
episode_termination_success,Episode_Termination/success,133600.0,1.0,0.9840882685226273
episode_termination_success,Episode_Termination/success,134400.0,0.96875,0.9810206148181019
episode_termination_success,Episode_Termination/success,135200.0,0.9756097793579102,0.9799384477260635
episode_termination_success,Episode_Termination/success,136000.0,1.0,0.9839507581808509
episode_termination_success,Episode_Termination/success,136800.0,1.0,0.9871606065446807
episode_termination_success,Episode_Termination/success,137600.0,0.976190447807312,0.9849665747972071
episode_termination_success,Episode_Termination/success,138400.0,1.0,0.9879732598377656
episode_termination_success,Episode_Termination/success,139200.0,1.0,0.9903786078702125
episode_termination_success,Episode_Termination/success,140000.0,0.9729729890823364,0.9868974841126373
episode_termination_success,Episode_Termination/success,140800.0,1.0,0.9895179872901099
episode_termination_success,Episode_Termination/success,141600.0,0.9777777791023254,0.987169945652553
episode_termination_success,Episode_Termination/success,142400.0,1.0,0.9897359565220424
episode_termination_success,Episode_Termination/success,143200.0,0.931034505367279,0.9779956662910898
episode_termination_success,Episode_Termination/success,144000.0,1.0,0.9823965330328719
episode_termination_success,Episode_Termination/success,144800.0,0.970588207244873,0.9800348678752722
episode_termination_success,Episode_Termination/success,145600.0,0.9714285731315613,0.9783136089265301
episode_termination_success,Episode_Termination/success,146400.0,0.9852941036224365,0.9797097078657113
episode_termination_success,Episode_Termination/success,147200.0,1.0,0.983767766292569
episode_termination_success,Episode_Termination/success,148000.0,1.0,0.9870142130340552
episode_termination_success,Episode_Termination/success,148800.0,0.9200000166893005,0.9736113737651043
episode_termination_success,Episode_Termination/success,149600.0,1.0,0.9788890990120834
episode_termination_success,Episode_Termination/success,150400.0,0.9411764740943909,0.971346574028545
episode_termination_success,Episode_Termination/success,151200.0,0.9411764740943909,0.9653125540417141
episode_termination_success,Episode_Termination/success,152000.0,0.9285714030265808,0.9579643238386875
episode_termination_success,Episode_Termination/success,152800.0,1.0,0.96637145907095
episode_termination_success,Episode_Termination/success,153600.0,0.9166666865348816,0.9564305045637364
episode_termination_success,Episode_Termination/success,154400.0,0.9130434989929199,0.9477531034495731
episode_termination_success,Episode_Termination/success,155200.0,0.9375,0.9457024827596585
episode_termination_success,Episode_Termination/success,156000.0,0.8823529481887817,0.9330325758454832
episode_termination_success,Episode_Termination/success,156800.0,1.0,0.9464260606763866
episode_termination_success,Episode_Termination/success,157600.0,0.75,0.9071408485411092
episode_termination_success,Episode_Termination/success,158400.0,0.9411764740943909,0.9139479736517655
episode_termination_success,Episode_Termination/success,159200.0,0.9696969985961914,0.9250977786406507
episode_termination_success,Episode_Termination/success,160000.0,1.0,0.9400782229125205
episode_termination_success,Episode_Termination/success,160800.0,0.9599999785423279,0.944062574038482
episode_termination_success,Episode_Termination/success,161600.0,0.9696969985961914,0.9491894589500239
episode_termination_success,Episode_Termination/success,162400.0,0.9642857313156128,0.9522087134231416
episode_termination_success,Episode_Termination/success,163200.0,0.9629629850387573,0.9543595677462647
episode_termination_success,Episode_Termination/success,164000.0,0.9259259104728699,0.9486728362915857
episode_termination_success,Episode_Termination/success,164800.0,0.949999988079071,0.9489382666490829
episode_termination_success,Episode_Termination/success,165600.0,0.9259259104728699,0.9443357954138403
episode_termination_success,Episode_Termination/success,166400.0,0.949999988079071,0.9454686339468865
episode_termination_success,Episode_Termination/success,167200.0,0.8461538553237915,0.9256056782222675
episode_termination_success,Episode_Termination/success,168000.0,1.0,0.940484542577814
episode_termination_success,Episode_Termination/success,168800.0,0.9545454382896423,0.9432967217201798
episode_termination_success,Episode_Termination/success,169600.0,0.8965517282485962,0.933947723025863
episode_termination_success,Episode_Termination/success,170400.0,0.8571428656578064,0.9185867515522517
episode_termination_success,Episode_Termination/success,171200.0,0.800000011920929,0.8948694036259871
episode_termination_success,Episode_Termination/success,172000.0,0.9047619104385376,0.8968479049884972
episode_termination_success,Episode_Termination/success,172800.0,0.875,0.8924783239907977
episode_termination_success,Episode_Termination/success,173600.0,0.8571428656578064,0.8854112323241995
episode_termination_success,Episode_Termination/success,174400.0,0.9230769276618958,0.8929443713917388
episode_termination_success,Episode_Termination/success,175200.0,0.8484848737716675,0.8840524718677245
episode_termination_success,Episode_Termination/success,176000.0,0.800000011920929,0.8672419798783654
episode_termination_success,Episode_Termination/success,176800.0,0.9523809552192688,0.884269774946546
episode_termination_success,Episode_Termination/success,177600.0,0.8620689511299133,0.8798296101832195
episode_termination_success,Episode_Termination/success,178400.0,1.0,0.9038636881465756
episode_termination_success,Episode_Termination/success,179200.0,0.875,0.8980909505172604
episode_termination_success,Episode_Termination/success,180000.0,0.9545454382896423,0.9093818480717368
episode_termination_success,Episode_Termination/success,180800.0,0.9473684430122375,0.9169791670598371
episode_termination_success,Episode_Termination/success,181600.0,0.8947368264198303,0.9125306989318357
episode_termination_success,Episode_Termination/success,182400.0,0.8260869383811951,0.8952419468217075
episode_termination_success,Episode_Termination/success,183200.0,0.8999999761581421,0.8961935526889945
episode_termination_success,Episode_Termination/success,184000.0,0.9666666388511658,0.9102881699214287
episode_termination_success,Episode_Termination/success,184800.0,0.8947368264198303,0.9071779012211091
episode_termination_success,Episode_Termination/success,185600.0,0.9047619104385376,0.9066947030645948
episode_termination_success,Episode_Termination/success,186400.0,0.9642857313156128,0.9182129087147983
episode_termination_success,Episode_Termination/success,187200.0,0.9473684430122375,0.9240440155742862
episode_termination_success,Episode_Termination/success,188000.0,0.8947368264198303,0.9181825777433951
episode_termination_success,Episode_Termination/success,188800.0,0.9599999785423279,0.9265460579031817
episode_termination_success,Episode_Termination/success,189600.0,1.0,0.9412368463225453
episode_termination_success,Episode_Termination/success,190400.0,0.75,0.9029894770580362
episode_termination_success,Episode_Termination/success,191200.0,1.0,0.922391581646429
episode_termination_success,Episode_Termination/success,192000.0,0.8823529481887817,0.9143838549548995
episode_termination_success,Episode_Termination/success,192800.0,0.9259259104728699,0.9166922660584935
episode_termination_success,Episode_Termination/success,193600.0,0.9473684430122375,0.9228275014492424
episode_termination_success,Episode_Termination/success,194400.0,0.8695651888847351,0.912175038936341
episode_termination_success,Episode_Termination/success,195200.0,0.6666666865348816,0.8630733684560491
episode_termination_success,Episode_Termination/success,196000.0,0.7272727489471436,0.8359132445542681
episode_termination_success,Episode_Termination/success,196800.0,0.8666666746139526,0.842063930566205
episode_termination_success,Episode_Termination/success,197600.0,0.7692307829856873,0.8274973010501014
episode_termination_success,Episode_Termination/success,198400.0,1.0,0.8619978408400811
episode_termination_success,Episode_Termination/success,199200.0,1.0,0.8895982726720649
episode_termination_success,Episode_Termination/success,200000.0,0.8666666746139526,0.8850119530604424
