metric,env_steps,state_mean,state_std,vision_mean,vision_std,state_seed_0,state_seed_1,vision_seed_0,vision_seed_1,state_raw_seed_0,state_raw_seed_1,vision_raw_seed_0,vision_raw_seed_1
mean_episode_return,17600.0,13.286733977069767,3.331308386793049,41.770949429521956,1.2786750085651875,16.618042363862816,9.955425590276718,43.04962443808714,40.49227442095677,26.6718168258667,18.598071098327637,20.926472663879395,52.02853775024414
mean_episode_return,19200.0,14.80261673566957,3.4205152273822863,39.710636126307335,1.494885216538723,18.223131963051856,11.382101508287283,38.215750909768616,41.20552134284606,37.48420715332031,28.502212524414062,-19.79073143005371,49.76448440551758
mean_episode_return,20800.0,16.558388124253334,3.5466858506801406,40.301195916320594,3.1846251072628142,20.105073974933475,13.011702273573194,37.116570809057784,43.48582102358341,44.57032012939453,34.19651222229004,22.827229499816895,73.12971687316895
mean_episode_return,22400.0,18.234920336461315,3.6913461860579755,43.01245418091615,4.007308730483054,21.926266522519292,14.543574150403341,39.0051454504331,47.019762911399205,47.4229621887207,35.98978042602539,65.4451904296875,96.49494934082031
mean_episode_return,24000.0,19.90323915486806,3.7635375425743405,45.388760169036686,4.077673816122115,23.6667766974424,16.13970161229372,41.31108635291457,49.4664339851588,49.77442932128906,40.081613540649414,75.90019989013672,86.16650009155273
mean_episode_return,25600.0,21.729862908805337,4.065680575420094,47.4892231059425,3.528482459047261,25.79554348422543,17.66418233338524,43.96074064689524,51.01770556498976,59.855812072753906,42.05587387084961,86.35520935058594,75.83805084228516
mean_episode_return,27200.0,23.640000152634457,4.517532893068466,49.5097165281574,2.989025878409546,28.157533045702923,19.12246725956599,46.52069064974785,52.49874240656694,68.31135559082031,43.91331100463867,90.03984069824219,77.6763687133789
mean_episode_return,28800.0,25.581338099473598,4.933422403630654,51.46286720115887,2.4577670042452056,30.514760503104252,20.647915695842944,49.005100196913666,53.92063420540408,72.94485473632812,48.105987548828125,93.72447204589844,79.51468658447266
mean_episode_return,30400.0,27.60265109066386,5.312690891069362,52.85134541168809,2.3139780230820186,32.91534198173322,22.289960199594496,50.53736738860607,55.16532343477011,78.5263900756836,53.48880577087402,79.65044403076172,78.81441879272461
mean_episode_return,32000.0,29.67429975786113,5.576069753550524,53.75581865438393,2.502306093062675,35.250369511411655,24.098230004310608,51.25351256132126,56.25812474744661,81.95092010498047,60.26362609863281,65.576416015625,78.11415100097656
mean_episode_return,33600.0,33.267242456231976,5.934148197128836,57.35190215493951,2.8671228055443088,39.20139065336081,27.333094259103138,54.484779349395204,60.21902496048382,82.79784774780273,68.10416793823242,66.42854309082031,83.99308395385742
mean_episode_return,35200.0,37.065925344115215,5.989385563702813,61.108248989496914,3.351625372256553,43.055310907818026,31.0765397804124,57.75662361724036,64.45987436175346,80.79484558105469,73.08258819580078,67.28067016601562,89.87201690673828
mean_episode_return,36800.0,40.719348146801906,6.023502996989659,64.89201786617437,3.757295040147646,46.74285114379156,34.69584514981224,61.13472282602673,68.64931290632202,86.09357070922852,75.44734573364258,69.51202392578125,88.79238891601562
