metric,env_steps,state_mean,state_std,vision_mean,vision_std,state_seed_0,state_seed_1,vision_seed_0,vision_seed_1
mean_episode_return,85000.0,75.71072394554366,3.3215887647274087,79.66410693105377,1.5797077064689518,72.38913518081625,79.03231271027107,78.08439922458481,81.24381463752272
mean_episode_return,86000.0,73.54811180632501,6.314466642562621,79.61118882255006,0.8989841211965199,67.23364516376239,79.86257844888763,78.71220470135354,80.51017294374658
mean_episode_return,87000.0,74.73248531464768,5.953727353981769,79.53343102392603,0.21265375186706592,68.77875796066591,80.68621266862945,79.32077727205896,79.7460847757931
mean_episode_return,88000.0,75.91685882297035,5.592988065400917,79.45567322530198,0.4736766174623881,70.32387075756944,81.50984688837127,79.92934984276437,78.98199660783959
mean_episode_return,89000.0,77.10123233129302,5.232248776820072,79.37791542667794,1.160006986791842,71.86898355447295,82.33348110811309,80.53792241346979,78.2179084398861
mean_episode_return,90000.0,78.2856058396157,4.871509488239219,79.30015762805391,1.8463373561213032,73.41409635137647,83.15711532785491,81.1464949841752,77.4538202719326
mean_episode_return,91000.0,77.00061918548957,7.018456126319592,79.61443429645487,2.2042638150868044,69.98216305916998,84.01907531180916,81.81869811154168,77.41017048136807
mean_episode_return,92000.0,78.03000498407559,6.856858653710894,79.95596469785758,2.5393600556847744,71.17314633036469,84.88686363778648,82.49532475354236,77.41660464217281
mean_episode_return,93000.0,79.05939078266161,6.695261181102197,80.29749509926029,2.8744562962827374,72.36412960155941,85.7546519637638,83.17195139554303,77.42303880297756
mean_episode_return,94000.0,80.08877658124763,6.533663708493506,80.63902550066301,3.2095525368807074,73.55511287275412,86.62244028974114,83.84857803754372,77.4294729637823
mean_episode_return,95000.0,81.11816237983365,6.372066235884816,80.98055590206573,3.5446487774786632,74.74609614394883,87.49022861571846,84.52520467954439,77.43590712458706
mean_episode_return,96000.0,80.38087191746854,7.630155414826326,81.19490723472973,3.8785505709047,72.7507165026422,88.01102733229486,85.07345780563443,77.31635666382503
mean_episode_return,97000.0,81.15477986125288,7.324278182502091,81.4004172417595,4.212369327896326,73.83050167875079,88.47905804375497,85.61278656965582,77.18804791386317
mean_episode_return,98000.0,81.92868780503724,7.018400950177849,81.60592724878927,4.546188084887952,74.9102868548594,88.94708875521509,86.15211533367722,77.05973916390131
mean_episode_return,99000.0,82.7025957488216,6.712523717853614,81.81143725581903,4.8800068418795775,75.99007203096798,89.41511946667521,86.69144409769861,76.93143041393945
mean_episode_return,100000.0,83.47650369260595,6.406646485529379,82.01694726284879,5.213825598871203,77.06985720707657,89.88315017813532,87.23077286172,76.80312166397759
mean_episode_return,101000.0,82.85276063301058,7.11760307259744,82.16902628810948,5.346438301889144,75.73515756041314,89.97036370560802,87.51546458999863,76.82258798622034
mean_episode_return,102000.0,83.14788504076971,6.8517799016585315,82.3173908600921,5.465063418267221,76.29610513911118,89.99966494242824,87.78245427835932,76.85232744182488
mean_episode_return,103000.0,83.44300944852884,6.585956730719623,82.46575543207473,5.58368853464529,76.85705271780921,90.02896617924846,88.04944396672002,76.88206689742944
mean_episode_return,104000.0,83.73813385628796,6.3201335597807144,82.61412000405736,5.70231365102336,77.41800029650724,90.05826741606867,88.31643365508071,76.911806353034
mean_episode_return,105000.0,84.03325826404708,6.054310388841806,82.76248457603998,5.8209387674014295,77.97894787520528,90.08756865288889,88.58342334344141,76.94154580863855
mean_episode_return,106000.0,83.6658576630052,6.326782382252006,83.0260590223876,5.428127906561016,77.33907528075319,89.9926400452572,88.45418692894862,77.59793111582658
